1920,10,1,0.00017
1920,10,1,0.44346
1920,10,1,0.44155
1920,10,1,0.45870
1920,10,1,0.45120
1920,10,1,0.44378
1920,10,1,0.43697
1920,10,1,0.43077
1920,10,1,0.42489
1920,10,1,0.41862
1920,10,1,0.41259
1920,10,1,0.40637
1920,10,1,0.39993
1920,10,1,0.39341
1920,10,1,0.38648
1920,10,1,0.37885
1920,10,1,0.37087
1920,10,1,0.36144
1920,10,1,0.34987
1920,10,1,0.33410
1920,10,1,0.18522
1920,10,1,0.32585
1920,10,1,0.30820
1920,10,1,0.28974
1920,10,1,0.27213
1920,10,1,0.24704
1920,10,1,0.22667
1920,10,1,0.38952
1920,10,1,0.54399
1920,10,1,0.50442
1920,10,1,0.45687
1920,10,1,0.25378
1920,10,1,0.20448
1920,10,1,0.21922
1920,10,1,0.23114
1920,10,1,0.24661
1920,10,1,0.25566
1920,10,1,0.26379
1920,10,1,0.26740
1920,10,1,0.45618
1920,10,1,0.42317
1920,10,1,0.37013
1920,10,1,0.33408
1920,10,1,0.46611
1920,10,1,0.42175
1920,10,1,0.39526
1920,10,1,0.36309
1920,10,1,0.31991
1920,10,1,0.25767
1920,10,1,0.18039
1920,10,1,0.13922
1920,10,1,0.13386
1920,10,1,0.12938
1920,10,1,0.12542
1920,10,1,0.12208
1920,10,1,0.11920
1920,10,1,0.11665
1920,10,1,0.11447
1920,10,1,0.11267
1920,10,1,0.11783
1920,10,1,0.12371
1920,10,1,0.16759
1920,10,1,0.17112
1920,10,1,0.17393
1920,10,1,0.17591
1920,10,1,0.17787
1920,10,1,0.18190
1920,10,1,0.18571
1920,10,1,0.19295
1920,10,1,0.19479
1920,10,1,0.32766
1920,10,1,0.29272
1920,10,1,0.26983
1920,10,1,0.43602
1920,10,1,0.40063
1920,10,1,0.36129
1920,10,1,0.31052
1920,10,1,0.26836
1920,10,1,0.23546
1920,10,1,0.21172
1920,10,1,0.17585
1920,10,1,0.14502
1920,10,1,0.36052
1920,10,1,0.32217
1920,10,1,0.27606
1920,10,1,0.21971
1920,10,1,0.18104
1920,10,1,0.14507
1920,10,1,0.12644
1920,10,1,0.13633
1920,10,1,0.45813
1920,10,1,0.40408
1920,10,1,0.30330
1920,10,1,0.27432
1920,10,1,0.23355
1920,10,1,0.19011
1920,10,1,0.36369
1920,10,1,0.32205
1920,10,1,0.27424
1920,10,1,0.22742
1920,10,1,0.19571
1920,10,1,0.13518
1920,10,1,0.31629
1920,10,1,0.25765
1920,10,1,0.20859
1920,10,1,0.15956
1920,10,1,0.10938
1920,10,1,0.09841
1920,10,1,0.09507
1920,10,1,0.09099
1920,10,1,0.08723
1920,10,1,0.08365
1920,10,1,0.08105
1920,10,1,0.07674
1920,10,1,0.07185
1920,10,1,0.06701
1920,10,1,0.06858
1920,10,1,0.07137
1920,10,1,0.07259
1920,10,1,0.07472
1920,10,1,0.07738
1920,10,1,0.08119
1920,10,1,0.08687
1920,10,1,0.18410
1920,10,1,0.18476
1920,10,1,0.18685
1920,10,1,0.24577
1920,10,1,0.33949
1920,10,1,0.31502
1920,10,1,0.29126
1920,10,1,0.26471
1920,10,1,0.24476
1920,10,1,0.22740
1920,10,1,0.21526
1920,10,1,0.30502
1920,10,1,0.27605
1920,10,1,0.25157
1920,10,1,0.22316
1920,10,1,0.20266
1920,10,1,0.29241
1920,10,1,0.27026
1920,10,1,0.24483
1920,10,1,0.22290
1920,10,1,0.47962
1920,10,1,0.43993
1920,10,1,0.39745
1920,10,1,0.36001
1920,10,1,0.30845
1920,10,1,0.26818
1920,10,1,0.23677
1920,10,1,0.20618
1920,10,1,0.20266
1920,10,1,0.19568
1920,10,1,0.19778
1920,10,1,0.19769
1920,10,1,0.19674
1920,10,1,0.19423
1920,10,1,0.19312
1920,10,1,0.19068
1920,10,1,0.18747
1920,10,1,0.23042
1920,10,1,0.49931
1920,10,1,0.51701
1920,10,1,0.51587
1920,10,1,0.46031
1920,10,1,0.41730
1920,10,1,0.36890
1920,10,1,0.30880
1920,10,1,0.24065
1920,10,1,0.30334
1920,10,1,0.24877
1920,10,1,0.17156
1920,10,1,0.12488
1920,10,1,0.11873
1920,10,1,0.11510
1920,10,1,0.11115
1920,10,1,0.10912
1920,10,1,0.10710
1920,10,1,0.10734
1920,10,1,0.21269
1920,10,1,0.15607
1920,10,1,0.10934
1920,10,1,0.17592
1920,10,1,0.12514
1920,10,1,0.08185
1920,10,1,0.07972
1920,10,1,0.07767
1920,10,1,0.07567
1920,10,1,0.07362
1920,10,1,0.07150
1920,10,1,0.06966
1920,10,1,0.06807
1920,10,1,0.06626
1920,10,1,0.06448
1920,10,1,0.06241
1920,10,1,0.05968
1920,10,1,0.05744
1920,10,1,0.05529
1920,10,1,0.05322
1920,10,1,0.04970
1920,10,1,0.04727
1920,10,1,0.04305
1920,10,1,0.04054
1920,10,1,0.03842
1920,10,1,0.03802
1920,10,1,0.03857
1920,10,1,0.04012
1920,10,1,0.04202
1920,10,1,0.04531
1920,10,1,0.04680
1920,10,1,0.04826
1920,10,1,0.05116
1920,10,1,0.18875
1920,10,1,0.16410
1920,10,1,0.33073
1920,10,1,0.27526
1920,10,1,0.25722
1920,10,1,0.24137
1920,10,1,0.22396
1920,10,1,0.19974
1920,10,1,0.16699
1920,10,1,0.12999
1920,10,1,0.10921
1920,10,1,0.08174
1920,10,1,0.05180
1920,10,1,0.05004
1920,10,1,0.04811
1920,10,1,0.04674
1920,10,1,0.04416
1920,10,1,0.04259
1920,10,1,0.04125
1920,10,1,0.03910
1920,10,1,0.03964
1920,10,1,0.04047
1920,10,1,0.04250
1920,10,1,0.04457
1920,10,1,0.04577
1920,10,1,0.04655
1920,10,1,0.04734
1920,10,1,0.04878
1920,10,1,0.04950
1920,10,1,0.05066
1920,10,1,0.05169
1920,10,1,0.06344
1920,10,1,0.05449
1920,10,1,0.05577
1920,10,1,0.05748
1920,10,1,0.05936
1920,10,1,0.06054
1920,10,1,0.06158
1920,10,1,0.06264
1920,10,1,0.06411
1920,10,1,0.06612
1920,10,1,0.06699
1920,10,1,0.06803
1920,10,1,0.06906
1920,10,1,0.07062
1920,10,1,0.07192
1920,10,1,0.07254
1920,10,1,0.07273
1920,10,1,0.07385
1920,10,1,0.07562
1920,10,1,0.07635
1920,10,1,0.07740
1920,10,1,0.07801
1920,10,1,0.07924
1920,10,1,0.07981
1920,10,1,0.08028
1920,10,1,0.08075
1920,10,1,0.08229
1920,10,1,0.08307
1920,10,1,0.08426
1920,10,1,0.08474
1920,10,1,0.14893
1920,10,1,0.14357
1920,10,1,0.14041
1920,10,1,0.13574
1920,10,1,0.13198
1920,10,1,0.12789
1920,10,1,0.12464
1920,10,1,0.11944
1920,10,1,0.11834
1920,10,1,0.11643
1920,10,1,0.11374
1920,10,1,0.11255
1920,10,1,0.10914
1920,10,1,0.10874
1920,10,1,0.10953
1920,10,1,0.10999
1920,10,1,0.11022
1920,10,1,0.11040
1920,10,1,0.11101
1920,10,1,0.11178
1920,10,1,0.11249
1920,10,1,0.11279
1920,10,1,0.11303
1920,10,1,0.11356
1920,10,1,0.11380
1920,10,1,0.11433
1920,10,1,0.11511
1920,10,1,0.11629
1920,10,1,0.11666
1920,10,1,0.11687
1920,10,1,0.11709
1920,10,1,0.15725
1920,10,1,0.15543
1920,10,1,0.15266
1920,10,1,0.15049
1920,10,1,0.14377
1920,10,1,0.14299
1920,10,1,0.14140
1920,10,1,0.14053
1920,10,1,0.13887
1920,10,1,0.13793
1920,10,1,0.13732
1920,10,1,0.13696
1920,10,1,0.13561
1920,10,1,0.13502
1920,10,1,0.13633
1920,10,1,0.13646
1920,10,1,0.13775
1920,10,1,0.13776
1920,10,1,0.13825
1920,10,1,0.13823
1920,10,1,0.13942
1920,10,1,0.13982
1920,10,1,0.14038
1920,10,1,0.14111
1920,10,1,0.14132
1920,10,1,0.14142
1920,10,1,0.14134
1920,10,1,0.14133
1920,10,1,0.14214
1920,10,1,0.14318
1920,10,1,0.14456
1920,10,1,0.21216
1920,10,1,0.20554
1920,10,1,0.19748
1920,10,1,0.18994
1920,10,1,0.18579
1920,10,1,0.18056
1920,10,1,0.17350
1920,10,1,0.17061
1920,10,1,0.16657
1920,10,1,0.16367
1920,10,1,0.16184
1920,10,1,0.15604
1920,10,1,0.15161
1920,10,1,0.14734
1920,10,1,0.14655
1920,10,1,0.14273
1920,10,1,0.14173
1920,10,1,0.14129
1920,10,1,0.14326
1920,10,1,0.14340
1920,10,1,0.14409
1920,10,1,0.14417
1920,10,1,0.14432
1920,10,1,0.14582
1920,10,1,0.14622
1920,10,1,0.14645
1920,10,1,0.14835
1920,10,1,0.14890
1920,10,1,0.14942
1920,10,1,0.14961
1920,10,1,0.07980
1920,10,1,0.07959
1920,10,1,0.07939
1920,10,1,0.07920
1920,10,1,0.07905
1920,10,1,0.07893
1920,10,1,0.07882
1920,10,1,0.07875
1920,10,1,0.07872
1920,10,1,0.07884
1920,10,1,0.07879
1920,10,1,0.07859
1920,10,1,0.07847
1920,10,1,0.07837
1920,10,1,0.07806
1920,10,1,0.07794
1920,10,1,0.32924
1920,10,1,0.44751
1920,10,1,0.41665
1920,10,1,0.38433
1920,10,1,0.35920
1920,10,1,0.33017
1920,10,1,0.30480
1920,10,1,0.27764
1920,10,1,0.25689
1920,10,1,0.23648
1920,10,1,0.21394
1920,10,1,0.44664
1920,10,1,0.51352
1920,10,1,0.48264
1920,10,1,0.44751
1920,10,1,0.23478
1920,10,1,0.22524
1920,10,1,0.21214
1920,10,1,0.26541
1920,10,1,0.25671
1920,10,1,0.24628
1920,10,1,0.35660
1920,10,1,0.33051
1920,10,1,0.31325
1920,10,1,0.29008
1920,10,1,0.18963
1920,10,1,0.17023
1920,10,1,0.15533
1920,10,1,0.13671
1920,10,1,0.12097
1920,10,1,0.10434
1920,10,1,0.10231
1920,10,1,0.09789
1920,10,1,0.26663
1920,10,1,0.33494
1920,10,1,0.31221
1920,10,1,0.27267
1920,10,1,0.23336
1920,10,1,0.19993
1920,10,1,0.39650
1920,10,1,0.34219
1920,10,1,0.26889
1920,10,1,0.43743
1920,10,1,0.57413
1920,10,1,0.49870
1920,10,1,0.44266
1920,10,1,0.34066
1920,10,1,0.22988
1920,10,1,0.16735
1920,10,1,0.30471
1920,10,1,0.20622
1920,10,1,0.13044
1920,10,1,0.12095
1920,10,1,0.11567
1920,10,1,0.28202
1920,10,1,0.37960
1920,10,1,0.32767
1920,10,1,0.26015
1920,10,1,0.18799
1920,10,1,0.11269
1920,10,1,0.10393
1920,10,1,0.09865
1920,10,1,0.09456
1920,10,1,0.09148
1920,10,1,0.08882
1920,10,1,0.09171
1920,10,1,0.22662
1920,10,1,0.16361
1920,10,1,0.13078
1920,10,1,0.08173
1920,10,1,0.20121
1920,10,1,0.14242
1920,10,1,0.09860
1920,10,1,0.07250
1920,10,1,0.06896
1920,10,1,0.05852
1920,10,1,0.26329
1920,10,1,0.23822
1920,10,1,0.20422
1920,10,1,0.13501
1920,10,1,0.07837
1920,10,1,0.08282
1920,10,1,0.08473
1920,10,1,0.09030
1920,10,1,0.09473
1920,10,1,0.10081
1920,10,1,0.10530
1920,10,1,0.42060
1920,10,1,0.38445
1920,10,1,0.32188
1920,10,1,0.28301
1920,10,1,0.34937
1920,10,1,0.32636
1920,10,1,0.29674
1920,10,1,0.25639
1920,10,1,0.19752
1920,10,1,0.13090
1920,10,1,0.09025
1920,10,1,0.08783
